ID,Label,Glottocode,ISO639P3code,Name,Family,Latitude,Longitude,Project,ProjectFile,EntryDate,Comment,Link
v_chiricahuamesc1238,Chiricahua_mesc1238,mesc1238,apm,Mescalero-Chiricahua Apache,,33.1291,-105.566,varikin,Chiricahua_mesc1238.txt,,,
v_chiriguanoeast2555,Chiriguano_east2555,east2555,gui,Eastern Bolivian Guaraní,Tupian,-20.42,-63.37,varikin,Chiriguano_east2555.txt,,,
v_chokwechok1245,Chokwe_chok1245,chok1245,cjk,Chokwe,Atlantic-Congo,-9.66082,21.3992,varikin,Chokwe_chok1245.txt,,,
v_cintalargacint1239,Cinta_Larga_cint1239,cint1239,cin,Cinta Larga,Tupian,-10.5879,-60.8312,varikin,Cinta_Larga_cint1239.txt,,,
v_coastalyukiyuki1243b,Coastal_Yuki_yuki1243b,yuki1243,yuk,Yuki,,39.8389,-123.296,varikin,Coastal_Yuki_yuki1243b.txt,,,
v_cocamacocamillacoca1259,Cocama_Cocamilla_coca1259,coca1259,cod,Cocama-Cocamilla,Tupian,-4.5,-74.0,varikin,Cocama_Cocamilla_coca1259.txt,,,
v_cocopacoco1261,Cocopa_coco1261,coco1261,coc,Cocopa,,32.376,-114.848,varikin,Cocopa_coco1261.txt,,,
v_cofancofa1242,Cofan_cofa1242,cofa1242,con,Cofán,,0.276675,-77.0643,varikin,Cofan_cofa1242.txt,,,
v_colloquialmalaymala1479,Colloquial_Malay_mala1479,mala1479,zlm,Colloquial Malay,Austronesian,1.85856,103.0,varikin,Colloquial_Malay_mala1479.txt,,,
v_comanchecoma1245,Comanche_coma1245,coma1245,com,Comanche,Uto-Aztecan,34.0,-101.0,varikin,Comanche_coma1245.txt,,,
v_cornishcorn1251,Cornish_corn1251,corn1251,cor,Cornish,Indo-European,50.5233,-4.18619,varikin,Cornish_corn1251.txt,,,
v_cruzenocruz1243,Cruzeño_cruz1243,cruz1243,crz,Cruzeño,,34.0465,-119.864,varikin,Cruzeño_cruz1243.txt,,,
v_cubeocube1242,Cubeo_cube1242,cube1242,cub,Cubeo,,1.32382,-70.1939,varikin,Cubeo_cube1242.txt,,,
v_cupenocupe1243,Cupeño_cupe1243,cupe1243,cup,Cupeño,Uto-Aztecan,33.3148,-116.515,varikin,Cupeño_cupe1243.txt,,,
v_cuscoquechuacusc1236,Cusco_Quechua_cusc1236,cusc1236,quz,Cusco Quechua,,-14.0853,-71.7663,varikin,Cusco_Quechua_cusc1236.txt,,,
v_czechczec1258,Czech_czec1258,czec1258,ces,Czech,Indo-European,49.873398,15.10437,varikin,Czech_czec1258.txt,,,
v_dandamimariadand1238,Dandami_Maria_dand1238,dand1238,daq,Dandami Maria,Dravidian,18.7475,81.3598,varikin,Dandami_Maria_dand1238.txt,,,
v_danishdani1285,Danish_dani1285,dani1285,dan,Danish,Indo-European,54.8655,9.36284,varikin,Danish_dani1285.txt,,,
v_dargwachiragchir1284,Dargwa_Chirag__chir1284,chir1284,,Chirag,Nakh-Daghestanian,41.869481,47.41111,varikin,Dargwa_Chirag__chir1284.txt,,,
v_dargwaitsariitsa1239,Dargwa_Itsari__itsa1239,icar1234,,Icari,Nakh-Daghestanian,,,varikin,Dargwa_Itsari__itsa1239.txt,,,
v_daridari1249,Dari_dari1249,dari1249,prs,Dari,Indo-European,31.0405,67.3593,varikin,Dari_dari1249.txt,,,
v_degexitandege1248,Degexit_an_dege1248,dege1248,ing,Degexit'an,,62.0697,-160.044,varikin,Degexit_an_dege1248.txt,,,
v_dekwanamaquiritarimaqu1238,De_kwana_Maquiritari__maqu1238,maqu1238,mch,Maquiritari,Cariban,4.70705,-64.3877,varikin,De_kwana_Maquiritari__maqu1238.txt,,,
v_delinenort2942,Délįne_nort2942,nort2942,scs,North Slavey,,63.2671,-123.641,varikin,Délįne_nort2942.txt,,,
v_denesulinechip1261,Dene_Suliné_chip1261,chip1261,chp,Chipewyan,,58.98,-104.44,varikin,Dene_Suliné_chip1261.txt,,,
v_denethasouthslaveysout2959,DeneTha_South_Slavey__sout2959,sout2959,xsl,South Slavey,,59.8794,-117.047,varikin,DeneTha_South_Slavey__sout2959.txt,,,
v_dharumbaldhar1248,Dharumbal_dhar1248,dhar1248,xgm,Dharumbal,Pama-Nyungan,-23.307,150.593,varikin,Dharumbal_dhar1248.txt,,,
v_dhuwaldhuw1249,Dhuwal_dhuw1249,dhuw1249,duj,Dhuwal,Pama-Nyungan,-12.7825,136.008,varikin,Dhuwal_dhuw1249.txt,,,
v_digodigo1243,Digo_digo1243,digo1243,dig,Digo,Atlantic-Congo,-4.62101,39.1752,varikin,Digo_digo1243.txt,,,
v_dingding1239,Ding_ding1239,ding1239,diz,Ding,Atlantic-Congo,-4.44304,19.3881,varikin,Ding_ding1239.txt,,,
v_diyaridier1241,Diyari_dier1241,dier1241,dif,Dieri,Pama-Nyungan,-28.1667,138.0,varikin,Diyari_dier1241.txt,,,
v_djambarrpuyngudjam1256,Djambarrpuyngu_djam1256,djam1256,djr,Djambarrpuyngu,Pama-Nyungan,-12.021,135.59,varikin,Djambarrpuyngu_djam1256.txt,,,
v_djinangdjin1253,Djinang_djin1253,djin1253,dji,Djinang,Pama-Nyungan,-12.462,134.82,varikin,Djinang_djin1253.txt,,,
v_dogribdogr1252,Dogrib_dogr1252,dogr1252,dgr,Dogrib,,62.3823,-114.193,varikin,Dogrib_dogr1252.txt,,,
v_dualadual1243,Duala_dual1243,dual1243,dua,Duala,Atlantic-Congo,4.10208,9.61877,varikin,Duala_dual1243.txt,,,
v_dumaduma1253,Duma_duma1253,duma1253,dma,Duma,Atlantic-Congo,-0.91927,13.0046,varikin,Duma_duma1253.txt,,,
v_dutchdutc1256,Dutch_dutc1256,dutc1256,nld,Dutch,Indo-European,52.0,5.0,varikin,Dutch_dutc1256.txt,,,
v_dyirbaldyir1250,Dyirbal_dyir1250,dyir1250,dbl,Dyirbal,Pama-Nyungan,-17.4516,145.544,varikin,Dyirbal_dyir1250.txt,,,
v_easterislandersrapa1244,Easter_Islanders_rapa1244,rapa1244,rap,Rapanui,Austronesian,-27.113,-109.342,varikin,Easter_Islanders_rapa1244.txt,,,
v_easternarmenianeast2283,Eastern_Armenian_east2283,nucl1235,hye,Eastern Armenian,Indo-European,40.0,45.0,varikin,Eastern_Armenian_east2283.txt,,,
v_easternpaharinepalieast1436,Eastern_Pahari_Nepali__east1436,east1436,nep,Eastern Pahari,Indo-European,27.5947033333,87.6200833333,varikin,Eastern_Pahari_Nepali__east1436.txt,,,
v_easternyiddisheast2295,Eastern_Yiddish_east2295,east2295,ydd,Eastern Yiddish,Indo-European,51.75,19.42,varikin,Eastern_Yiddish_east2295.txt,,,
v_ekondamongoekon1238,Ekonda_Mongo_ekon1238,ekon1238,,Ekonda Mongo,Atlantic-Congo,,,varikin,Ekonda_Mongo_ekon1238.txt,,,
v_elamiteelam1244,Elamite_elam1244,elam1244,elx,Elamite,,31.1833,48.2333,varikin,Elamite_elam1244.txt,,,
v_ellicetuva1244,Ellice_tuva1244,tuva1244,tvl,Tuvalu,Austronesian,-8.520813,179.198088,varikin,Ellice_tuva1244.txt,,,
v_emerillonemer1243,Emerillon_emer1243,emer1243,eme,Teko,Tupian,3.23694,-52.3699,varikin,Emerillon_emer1243.txt,,,
v_epenaepen1239,Epena_epen1239,epen1239,sja,Epena,,4.25877,-77.3566,varikin,Epena_epen1239.txt,,,
v_erzyaerzy1239,Erzya_erzy1239,erzy1239,myv,Erzya,Uralic,52.8548,45.3901,varikin,Erzya_erzy1239.txt,,,
v_estonianesto1258,Estonian_esto1258,esto1258,ekk,Estonian,Uralic,58.55,25.82,varikin,Estonian_esto1258.txt,,,
v_eyakeyak1241,Eyak_eyak1241,eyak1241,eya,Eyak,,60.4232,-144.762,varikin,Eyak_eyak1241.txt,,,
v_fangegfang1246,Fang_EG_fang1246,fang1246,fan,Fang (Equatorial Guinea),Atlantic-Congo,1.723965,11.61454,varikin,Fang_EG_fang1246.txt,,,
v_fefefefe1239,Fefe_fefe1239,fefe1239,fmp,Fe'fe',Atlantic-Congo,5.18158,10.1442,varikin,Fefe_fefe1239.txt,,,
v_finnicfinn1318,Finnic_finn1318,finn1318,fin,Finnish,Uralic,64.7628,25.5577,varikin,Finnic_finn1318.txt,,,
v_fipafipa1238,Fipa_fipa1238,fipa1238,fip,Fipa,Atlantic-Congo,-7.88963,31.3442,varikin,Fipa_fipa1238.txt,,,
v_flindersislandflin1247,FlindersIsland_flin1247,flin1247,fln,Flinders Island,Pama-Nyungan,-14.1812,144.259,varikin,FlindersIsland_flin1247.txt,,,
v_frisianfris1239,Frisian_fris1239,fris1239,,Frisian,Indo-European,,,varikin,Frisian_fris1239.txt,,,
v_futunanseast2447,Futunans_east2447,east2447,fud,East Futuna,Austronesian,-14.278717,-178.137222,varikin,Futunans_east2447.txt,,,
v_gandagand1255,Ganda_gand1255,gand1255,lug,Ganda,Atlantic-Congo,0.66884,32.15153,varikin,Ganda_gand1255.txt,,,
v_giryamagiry1241,Giryama_giry1241,giry1241,nyf,Giryama,Atlantic-Congo,-3.30638,39.6648,varikin,Giryama_giry1241.txt,,,
v_godoberighod1238,Godoberi_ghod1238,ghod1238,gdo,Godoberi,Nakh-Daghestanian,42.7428,46.2252,varikin,Godoberi_ghod1238.txt,,,
v_gogogogo1263,Gogo_gogo1263,gogo1263,gog,Gogo,Atlantic-Congo,-6.35951,35.4807,varikin,Gogo_gogo1263.txt,,,
v_gondigond1265,Gondi_gond1265,gond1265,,Gondi,Dravidian,,,varikin,Gondi_gond1265.txt,,,
v_gothicgoth1244,Gothic_goth1244,goth1244,got,Gothic,Indo-European,46.9304,29.9786,varikin,Gothic_goth1244.txt,,,
v_guajaguaj1256,Guajá_guaj1256,guaj1256,gvj,Guajá,Tupian,-3.93574,-46.3683,varikin,Guajá_guaj1256.txt,,,
v_guarayuguar1292,Guarayu_guar1292,guar1292,gyr,Guarayu,Tupian,-15.8247,-61.6934,varikin,Guarayu_guar1292.txt,,,
v_gujaratiguja1252,Gujarati_guja1252,guja1252,guj,Gujarati,Indo-European,22.687,71.0962,varikin,Gujarati_guja1252.txt,,,
v_gumatjguma1253,Gumatj_guma1253,guma1253,gnn,Gumatj,Pama-Nyungan,-12.25254,136.83042,varikin,Gumatj_guma1253.txt,,,
v_gumbaynggirkumb1268,Gumbaynggir_kumb1268,kumb1268,kgs,Kumbainggar,Pama-Nyungan,-29.8189,152.913,varikin,Gumbaynggir_kumb1268.txt,,,
v_gununakunepuel1244,Gününa_Küne_puel1244,puel1244,pue,Puelche,,-42.223,-68.666,varikin,Gününa_Küne_puel1244.txt,,,
v_gunyaguny1241,Gunya_guny1241,guny1241,gyy,Gunya,Pama-Nyungan,-27.0642,145.862,varikin,Gunya_guny1241.txt,,,
v_gupapuyngugupa1247,Gupapuyngu_gupa1247,gupa1247,guf,Gupapuyngu,Pama-Nyungan,-12.2868,135.337,varikin,Gupapuyngu_gupa1247.txt,,,
v_gurindjiguri1247,Gurindji_guri1247,guri1247,gue,Gurindji,Pama-Nyungan,-17.0329,130.379,varikin,Gurindji_guri1247.txt,,,
v_gusiigusi1247,Gusii_gusi1247,gusi1247,guz,Gusii,Atlantic-Congo,-0.78872,34.76751,varikin,Gusii_gusi1247.txt,,,
v_guuguyimidhirrgugu1255,Guugu_Yimidhirr_gugu1255,gugu1255,kky,Guugu Yimidhirr,Pama-Nyungan,-14.9424,144.831,varikin,Guugu_Yimidhirr_gugu1255.txt,,,
v_hahaaa1252,Ha_haaa1252,haaa1252,haq,Ha,Atlantic-Congo,-3.77873,30.4894,varikin,Ha_haaa1252.txt,,,
v_hausahaus1257,Hausa_haus1257,haus1257,hau,Hausa,Afro-Asiatic,11.1513,8.7804,varikin,Hausa_haus1257.txt,,,
v_hawaiianshawa1245,Hawaiians_hawa1245,hawa1245,haw,Hawaiian,Austronesian,19.6297,-155.43,varikin,Hawaiians_hawa1245.txt,,,
v_hayahaya1250,Haya_haya1250,haya1250,hay,Haya,Atlantic-Congo,-1.70878,31.4846,varikin,Haya_haya1250.txt,,,
v_hehehehe1240,Hehe_hehe1240,hehe1240,heh,Hehe,Atlantic-Congo,-7.71572,35.7255,varikin,Hehe_hehe1240.txt,,,
v_hererohere1253,Herero_here1253,here1253,her,Herero,Atlantic-Congo,-21.0231,20.5655,varikin,Herero_here1253.txt,,,
v_highlandpueblanahuatlhigh1278,Highland_Puebla_Nahuatl_high1278,high1278,azz,Highland Puebla Nahuatl,Uto-Aztecan,20.1554,-97.5556,varikin,Highland_Puebla_Nahuatl_high1278.txt,,,
v_hindihind1269,Hindi_hind1269,hind1269,hin,Hindi,Indo-European,25.0,77.0,varikin,Hindi_hind1269.txt,,,
v_hinuqhinu1240,Hinuq_hinu1240,hinu1240,gin,Hinuq,Nakh-Daghestanian,42.4502,45.8064,varikin,Hinuq_hinu1240.txt,,,
v_hittitehitt1242,Hittite_hitt1242,hitt1242,hit,Hittite,Indo-European,40.0,35.0,varikin,Hittite_hitt1242.txt,,,
v_hotiyuwanayuwa1244,Hoti_Yuwana__yuwa1244,yuwa1244,yau,Hoti,,5.63879,-65.4267,varikin,Hoti_Yuwana__yuwa1244.txt,,,
v_hunzibhunz1247,Hunzib_hunz1247,hunz1247,huz,Hunzib,Nakh-Daghestanian,42.0808,46.1369,varikin,Hunzib_hunz1247.txt,,,
v_hupahupa1239,Hupa_hupa1239,hupa1239,hup,Hupa,,41.0982,-123.68,varikin,Hupa_hupa1239.txt,,,
v_icelandicicel1247,Icelandic_icel1247,icel1247,isl,Icelandic,Indo-European,63.4837,-19.0212,varikin,Icelandic_icel1247.txt,,,
v_ifaluknuclearwoleaiannucl1479,Ifaluk_Nuclear_Woleaian__nucl1479,nucl1479,,Nuclear Woleaian,Austronesian,,,varikin,Ifaluk_Nuclear_Woleaian__nucl1479.txt,,,
v_igbonucl1417,Igbo_nucl1417,nucl1417,ibo,Igbo,Atlantic-Congo,4.62705,7.23441,varikin,Igbo_nucl1417.txt,,,
v_ignacianoigna1246,Ignaciano_igna1246,igna1246,ign,Ignaciano,Arawakan,-15.1188,-65.3993,varikin,Ignaciano_igna1246.txt,,,
v_ingrianingr1248,Ingrian_ingr1248,ingr1248,izh,Ingrian,Uralic,59.47403,29.71145,varikin,Ingrian_ingr1248.txt,,,
v_ingushingu1240,Ingush_ingu1240,ingu1240,inh,Ingush,Nakh-Daghestanian,43.11,45.03,varikin,Ingush_ingu1240.txt,,,
v_inxokvariinxo1238,Inxokvari_inxo1238,inxo1238,,Inxokvari,Nakh-Daghestanian,,,varikin,Inxokvari_inxo1238.txt,,,
v_irishiris1253,Irish_iris1253,iris1253,gle,Irish,Indo-European,53.2186,-7.61509,varikin,Irish_iris1253.txt,,,
v_italianital1282,Italian_ital1282,ital1282,ita,Italian,Indo-European,43.0464,12.6489,varikin,Italian_ital1282.txt,,,
v_itonamaiton1250,Itonama_iton1250,iton1250,ito,Itonama,,-12.80431,-64.35748,varikin,Itonama_iton1250.txt,,,
v_iyojwajachoroteiyoj1235,Iyojwa_ja_Chorote_iyoj1235,iyoj1235,crt,Iyojwa'ja Chorote,,-22.1896,-63.2383,varikin,Iyojwa_ja_Chorote_iyoj1235.txt,,,
v_jamaicancreolejama1262,Jamaican_Creole_jama1262,jama1262,jam,Jamaican Creole English,Indo-European,18.13,-77.2612,varikin,Jamaican_Creole_jama1262.txt,,,
v_japanesenucl1643,Japanese_nucl1643,nucl1643,jpn,Japanese,,35.0,135.0,varikin,Japanese_nucl1643.txt,,,
v_jarujaru1254,Jaru_jaru1254,jaru1254,ddj,Jaru,Pama-Nyungan,-18.3288,128.262,varikin,Jaru_jaru1254.txt,,,
v_jicarillajica1244,Jicarilla_jica1244,jica1244,apj,Jicarilla Apache,,36.8079,-107.007,varikin,Jicarilla_jica1244.txt,,,
v_judeotatjude1256,Judeo_Tat_jude1256,jude1256,jdt,Judeo-Tat,Indo-European,42.068306,48.264749,varikin,Judeo_Tat_jude1256.txt,,,
v_kadarkada1242,Kadar_kada1242,kada1242,kej,Kadar,Dravidian,11.0602,76.7285,varikin,Kadar_kada1242.txt,,,
v_kagulukagu1239,Kagulu_kagu1239,kagu1239,kki,Kagulu,Atlantic-Congo,-6.38204,37.0534,varikin,Kagulu_kagu1239.txt,,,
v_kaiwakaiw1246,Kaiwá_kaiw1246,kaiw1246,kgk,Kaiwá,Tupian,-24.589,-54.6815,varikin,Kaiwá_kaiw1246.txt,,,
v_kalkatungukalk1246,Kalkatungu_kalk1246,kalk1246,ktg,Kalkutung,Pama-Nyungan,-21.0,139.5,varikin,Kalkatungu_kalk1246.txt,,,
v_kamayurakama1373,Kamayurá_kama1373,kama1373,kay,Kamayurá,Tupian,-12.2661,-53.4651,varikin,Kamayurá_kama1373.txt,,,
v_kambakamb1297,Kamba_kamb1297,kamb1297,kam,Kamba (Kenya),Atlantic-Congo,-1.60827,37.9532,varikin,Kamba_kamb1297.txt,,,
v_kankanaynort2877,Kankanay_nort2877,nort2877,xnn,Northern Kankanay,Austronesian,17.1057,120.786,varikin,Kankanay_nort2877.txt,,,
v_kaondekaon1241,Kaonde_kaon1241,kaon1241,kqn,Kaonde,Atlantic-Congo,-12.4129,25.7646,varikin,Kaonde_kaon1241.txt,,,
v_kapingamarangikapi1249,Kapingamarangi_kapi1249,kapi1249,kpg,Kapingamarangi,Austronesian,1.039166,154.797223,varikin,Kapingamarangi_kapi1249.txt,,,
v_karajarrikara1476,Karajarri_kara1476,kara1476,gbd,Karadjeri,Pama-Nyungan,-18.6771,122.334,varikin,Karajarri_kara1476.txt,,,
v_karitianakari1311,Karitiana_kari1311,kari1311,ktn,Karitiâna,Tupian,-9.37937,-64.1522,varikin,Karitiana_kari1311.txt,,,
v_kariyarrakari1304,Kariyarra_kari1304,kari1304,vka,Kariyarra,Pama-Nyungan,-20.445,118.613,varikin,Kariyarra_kari1304.txt,,,
v_karokkaro1304,Karok_karo1304,karo1304,kyh,Karok,,41.8228,-123.315,varikin,Karok_karo1304.txt,,,
v_kartujarrakart1247,Kartujarra_kart1247,kart1247,,Kartujarra,Pama-Nyungan,,,varikin,Kartujarra_kart1247.txt,,,
v_karuwalikarr1236,Karuwali_karr1236,karr1236,rxw,Karruwali,Pama-Nyungan,,,varikin,Karuwali_karr1236.txt,,,
v_kashmirikash1277,Kashmiri_kash1277,kash1277,kas,Kashmiri,Indo-European,34.166825,74.330455,varikin,Kashmiri_kash1277.txt,,,
v_kaurnakaur1267,Kaurna_kaur1267,kaur1267,zku,Kaurna,Pama-Nyungan,-34.34966141,138.4800794,varikin,Kaurna_kaur1267.txt,,,
v_kayabikaya1329,Kayabí_kaya1329,kaya1329,kyz,Kayabí,Tupian,-11.2747,-55.5479,varikin,Kayabí_kaya1329.txt,,,
v_kazakhkaza1248,Kazakh_kaza1248,kaza1248,kaz,Kazakh,Turkic,41.8729,65.7709,varikin,Kazakh_kaza1248.txt,,,
v_kazymberezoversuryskarerkhantykhan1273,Kazym_Berezover_Suryskarer_Khanty_khan1273,khan1273,kca,Kazym-Berezover-Suryskarer Khanty,Uralic,62.4308,66.1218,varikin,Kazym_Berezover_Suryskarer_Khanty_khan1273.txt,,,
v_kelekele1257,Kélé_kele1257,kele1257,keb,Kélé,Atlantic-Congo,-0.78854,10.3836,varikin,Kélé_kele1257.txt,,,
v_kerewekere1283,Kerewe_kere1283,kere1283,ked,Kerewe,Atlantic-Congo,-2.09315,33.5326,varikin,Kerewe_kere1283.txt,,,
v_ketkett1243,Ket_kett1243,kett1243,ket,Ket,,63.7551,87.5466,varikin,Ket_kett1243.txt,,,
v_kikuyukiku1240,Kikuyu_kiku1240,kiku1240,kik,Kikuyu,Atlantic-Congo,-0.29005,36.719,varikin,Kikuyu_kiku1240.txt,,,
v_kiowaapachekiow1264,Kiowa_Apache_kiow1264,kiow1264,apk,Kiowa Apache,,34.9077,-98.2461,varikin,Kiowa_Apache_kiow1264.txt,,,
v_kodavakoda1255,Kodava_koda1255,koda1255,kfa,Kodava,Dravidian,12.2443,75.9161,varikin,Kodava_koda1255.txt,,,
v_kodikodi1247,Kodi_kodi1247,kodi1247,kod,Kodi-Gaura,Austronesian,-9.6373,119.114,varikin,Kodi_kodi1247.txt,,,
v_komizyriankomi1268,Komi_Zyrian_komi1268,komi1268,kpv,Komi-Zyrian,Uralic,64.0527,54.946,varikin,Komi_Zyrian_komi1268.txt,,,
v_komkomc1235,Kom_komc1235,komc1235,bkm,Kom (Cameroon),Atlantic-Congo,6.2596,10.3348,varikin,Kom_komc1235.txt,,,
v_komodrckomo1260,Komo_DRC__komo1260,komo1260,kmw,Komo (Democratic Republic of Congo),Atlantic-Congo,-0.76333,26.7144,varikin,Komo_DRC__komo1260.txt,,,
v_kotakota1274,Kota_kota1274,kota1274,koq,Kota (Gabon),Atlantic-Congo,1.016,13.97,varikin,Kota_kota1274.txt,,,
v_koyakoya1251,Koya_koya1251,koya1251,kff,Koya,Dravidian,17.6772,81.2096,varikin,Koya_koya1251.txt,,,
v_kuikuii1252,Kui_kuii1252,kuii1252,kxu,Kui (India),Dravidian,19.2043,83.5859,varikin,Kui_kuii1252.txt,,,
v_kukatjakuka1246,Kukatja_kuka1246,kuka1246,kux,Kukatja,Pama-Nyungan,-20.3321,127.666,varikin,Kukatja_kuka1246.txt,,,
v_kukuyalanjikuku1273,KukuYalanji_kuku1273,kuku1273,gvn,Kuku-Yalanji,Pama-Nyungan,-16.0036,145.188,varikin,KukuYalanji_kuku1273.txt,,,
v_kumykkumy1244,Kumyk_kumy1244,kumy1244,kum,Kumyk,Turkic,43.0,47.0,varikin,Kumyk_kumy1244.txt,,,
v_kunzakunz1244,Kunza_kunz1244,kunz1244,kuz,Kunza,,-23.0,-69.0,varikin,Kunza_kunz1244.txt,,,
v_kurukhkuru1302,Kurukh_kuru1302,kuru1302,kru,Kurukh,Dravidian,24.4644,86.4657,varikin,Kurukh_kuru1302.txt,,,
v_kuvikuvi1243,Kuvi_kuvi1243,kuvi1243,kxv,Kuvi,Dravidian,18.8832,83.7552,varikin,Kuvi_kuvi1243.txt,,,
v_kwasiokwas1243,Kwasio_kwas1243,kwas1243,nmg,Kwasio,Atlantic-Congo,2.39354,10.0812,varikin,Kwasio_kwas1243.txt,,,
v_kwerekwer1261,Kwere_kwer1261,kwer1261,cwe,Kwere,Atlantic-Congo,-6.50666,38.4449,varikin,Kwere_kwer1261.txt,,,
v_lahndalahn1241,Lahnda_lahn1241,lahn1241,,Lahnda,Indo-European,,,varikin,Lahnda_lahn1241.txt,,,
v_lakemiwoklake1258,Lake_Miwok_lake1258,lake1258,lmw,Lake Miwok,,39.0021,-122.621,varikin,Lake_Miwok_lake1258.txt,,,
v_lalabisalala1264,Lala_Bisa_lala1264,lala1264,leb,Lala-Bisa,Atlantic-Congo,-12.945,30.2297,varikin,Lala_Bisa_lala1264.txt,,,
v_lambalamb1271,Lamba_lamb1271,lamb1271,lam,Lamba,Atlantic-Congo,-12.3366,27.9026,varikin,Lamba_lamb1271.txt,,,
v_langilang1320,Langi_lang1320,lang1320,lag,Langi,Atlantic-Congo,-4.71413,35.9517,varikin,Langi_lang1320.txt,,,
v_latinlati1261,Latin_lati1261,lati1261,lat,Latin,Indo-European,41.9026,12.4502,varikin,Latin_lati1261.txt,,,
v_latvianlatv1249,Latvian_latv1249,latv1249,lav,Latvian,Indo-European,56.826108,24.309118,varikin,Latvian_latv1249.txt,,,
v_laufijianlaua1243,Lau_Fijian_laua1243,laua1243,llx,Lauan,Austronesian,-18.2131,-178.785,varikin,Lau_Fijian_laua1243.txt,,,
v_lengualeng1262,Lengua_leng1262,leng1262,leg,Lengua,,-22.6559,-58.9053,varikin,Lengua_leng1262.txt,,,
v_lingalaling1263,Lingala_ling1263,ling1263,lin,Lingala,Atlantic-Congo,1.40324,19.7829,varikin,Lingala_ling1263.txt,,,
v_lipanapachelipa1241,Lipan_Apache_lipa1241,lipa1241,apl,Lipan Apache,,33.2748,-105.819,varikin,Lipan_Apache_lipa1241.txt,,,
v_lithuanianlith1251,Lithuanian_lith1251,lith1251,lit,Lithuanian,Indo-European,55.1429,23.9601,varikin,Lithuanian_lith1251.txt,,,
v_lozilozi1239,Lozi_lozi1239,lozi1239,loz,Lozi,Atlantic-Congo,-17.7052,24.7398,varikin,Lozi_lozi1239.txt,,,
v_lubakatangaluba1250,Luba_Katanga_luba1250,luba1250,lub,Luba-Katanga,Atlantic-Congo,-8.2816,25.8918,varikin,Luba_Katanga_luba1250.txt,,,
v_lubalulualuba1249,Luba_Lulua_luba1249,luba1249,lua,Luba-Lulua,Atlantic-Congo,-5.72717,22.4422,varikin,Luba_Lulua_luba1249.txt,,,
v_lubuagankalingalubu1243,Lubuagan_Kalinga_lubu1243,lubu1243,knb,Lubuagan Kalinga,Austronesian,17.3879,121.0365,varikin,Lubuagan_Kalinga_lubu1243.txt,,,
v_lugurulugu1238,Luguru_lugu1238,lugu1238,ruf,Luguru,Atlantic-Congo,-6.86828,37.5557,varikin,Luguru_lugu1238.txt,,,
v_luisenoluis1253,Luiseńo_luis1253,luis1253,lui,Luiseno,Uto-Aztecan,33.3184,-116.939,varikin,Luiseńo_luis1253.txt,,,
v_lundalund1266,Lunda_lund1266,lund1266,lun,Lunda,Atlantic-Congo,-11.1793,23.8662,varikin,Lunda_lund1266.txt,,,
v_luvaleluva1239,Luvale_luva1239,luva1239,lue,Luvale,Atlantic-Congo,-13.5382,22.2924,varikin,Luvale_luva1239.txt,,,
v_luxembourgishluxe1241,Luxembourgish_luxe1241,luxe1241,ltz,Moselle Franconian,Indo-European,49.6839,6.14931,varikin,Luxembourgish_luxe1241.txt,,,
v_macamaca1260,Maca_maca1260,maca1260,mca,Maca,,-25.0119,-57.3694,varikin,Maca_maca1260.txt,,,
v_macedonianmace1250,Macedonian_mace1250,mace1250,mkd,Macedonian,Indo-European,41.5957,21.7932,varikin,Macedonian_mace1250.txt,,,
v_macushimacu1259,Macushi_macu1259,macu1259,mbc,Macushi,Cariban,4.31861,-60.2209,varikin,Macushi_macu1259.txt,,,
v_magyarhung1274,Magyar_hung1274,hung1274,hun,Hungarian,Uralic,46.9068585714,19.6555271429,varikin,Magyar_hung1274.txt,,,
v_mahasupaharimaha1287,Mahasu_Pahari_maha1287,maha1287,bfz,Mahasu Pahari,Indo-European,31.0088,77.5317,varikin,Mahasu_Pahari_maha1287.txt,,,
v_maithilimait1250,Maithili_mait1250,mait1250,mai,Maithili,Indo-European,26.3817,86.2211,varikin,Maithili_mait1250.txt,,,
v_makondemako1251,Makonde_mako1251,mako1251,kde,Makonde,Atlantic-Congo,-10.9906,39.5133,varikin,Makonde_mako1251.txt,,,
v_malapandarammala1468,Malapandaram_mala1468,mala1468,mjp,Malapandaram,Dravidian,8.59225,77.272,varikin,Malapandaram_mala1468.txt,,,
v_malayalammala1464,Malayalam_mala1464,mala1464,mal,Malayalam,Dravidian,9.59208,76.7651,varikin,Malayalam_mala1464.txt,,,
v_malganamalg1242,Malgana_malg1242,malg1242,vml,Malgana,Pama-Nyungan,-26.211,114.245,varikin,Malgana_malg1242.txt,,,
v_mangarevansmang1401,Mangarevans_mang1401,mang1401,mrv,Mangareva,Austronesian,-23.1095,-134.97,varikin,Mangarevans_mang1401.txt,,,
v_mansimans1258,Mansi_mans1258,mans1258,mns,Northern Mansi,Uralic,64.4118,61.344,varikin,Mansi_mans1258.txt,,,
v_maorimaor1246,Māori_maor1246,maor1246,mri,Maori,Austronesian,-38.2881,176.541,varikin,Māori_maor1246.txt,,,
v_mapudungunmapu1245,Mapudungun_mapu1245,mapu1245,arn,Mapudungun,,-38.7392,-71.277,varikin,Mapudungun_mapu1245.txt,,,
